"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
24271,8868,NA,NA,NA,"Spooner, DM","0.0.2014",-21.9333,-65.0667,3700,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77073,8872,NA,NA,NA,"Spooner, DM","0.0.2013",-18.9833,-65.35,3020,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77084,8873,NA,NA,NA,"Spooner, DM","0.0.2013",-21.4833,-65.0333,3550,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77150,8874,NA,NA,NA,"Spooner, DM","0.0.2013",-16.8333,-66.4167,3600,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77151,8875,NA,NA,NA,"Spooner, DM","0.0.2013",-17.1667,-66.4167,3900,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77371,8876,NA,NA,NA,"Spooner, DM","0.0.2013",-17.25,-66.5,4000,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77479,8877,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4,-67.55,3800,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77480,8878,NA,NA,NA,"Spooner, DM","0.0.2013",-20.25,-65.1833,3400,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77481,8879,NA,NA,NA,"Spooner, DM","0.0.2013",-19.6167,-65.75,3800,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77484,8881,NA,NA,NA,"Spooner, DM","0.0.2013",-18.8,-65.8667,3630,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77518,8882,NA,NA,NA,"Spooner, DM","0.0.2013",-20.3333,-65,2840,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77520,8883,NA,NA,NA,"Spooner, DM","0.0.2013",-19.15,-64.8833,3100,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77524,8884,NA,NA,NA,"Spooner, DM","0.0.2013",-16.8333,-68.6,4100,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77526,8885,NA,NA,NA,"Spooner, DM","0.0.2013",-19.9167,-65.6667,3500,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77527,8886,NA,NA,NA,"Spooner, DM","0.0.2013",-19.5506,-65.4533,3800,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77529,8887,NA,NA,NA,"Spooner, DM","0.0.2013",-18.4667,-66.4333,3950,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77699,8888,NA,NA,NA,"Spooner, DM","0.0.2013",-17.6333,-66.4833,3550,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77700,8889,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4167,-65.4167,3200,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77703,8890,NA,NA,NA,"Spooner, DM","0.0.2013",-17.35,-66.35,3400,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77704,8891,NA,NA,NA,"Spooner, DM","0.0.2013",-17.7333,-65.4167,3100,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77705,8892,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4667,-65.2833,2900,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77706,8893,NA,NA,NA,"Spooner, DM","0.0.2013",-17.3833,-65.8667,3600,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77708,8894,NA,NA,NA,"Spooner, DM","0.0.2013",-17.05,-67.3,4040,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77712,8895,NA,NA,NA,"Spooner, DM","0.0.2013",-16.3333,-68,3970,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77718,8896,NA,NA,NA,"Spooner, DM","0.0.2013",-17.75,-67.2333,3850,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77719,8897,NA,NA,NA,"Spooner, DM","0.0.2013",-16.5,-66.5833,0,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77751,8898,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4667,-66.8167,3900,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77752,8899,NA,NA,NA,"Spooner, DM","0.0.2013",-17.25,-66.9,3730,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77754,8900,NA,NA,NA,"Spooner, DM","0.0.2013",-17.3167,-66.1667,3500,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77757,8901,NA,NA,NA,"Spooner, DM","0.0.2013",-17.2333,-66.05,3920,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77761,8902,NA,NA,NA,"Spooner, DM","0.0.2013",-17.5333,-65.1333,2950,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77763,8903,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4167,-65.6667,3500,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77766,8904,NA,NA,NA,"Spooner, DM","0.0.2013",-21.4333,-64.8833,3660,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77810,8905,NA,NA,NA,"Spooner, DM","0.0.2013",-19.05,-65.25,2590,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77844,8906,NA,NA,NA,"Spooner, DM","0.0.2013",-17.2,-66.2833,3900,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80144,8908,NA,NA,NA,"Spooner, DM","0.0.2013",-21.4503,-65.8151,3686,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80154,8909,NA,NA,NA,"Spooner, DM","0.0.2013",-19.4292,-64.6977,3361,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80155,8910,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4851,-65.5508,3474,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80189,8911,NA,NA,NA,"Spooner, DM","0.0.2013",-19.7076,-64.582,3580,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80230,8912,NA,NA,NA,"Spooner, DM","0.0.2013",-19.539,-65.5898,3524,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80231,8913,NA,NA,NA,"Spooner, DM","0.0.2013",-20.6759,-64.8576,2940,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80242,8914,NA,NA,NA,"Spooner, DM","0.0.2013",-21.41219,-66.0907,3928,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80244,8915,NA,NA,NA,"Spooner, DM","0.0.2013",-21.4389,-65.9066,4210,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80258,8916,NA,NA,NA,"Spooner, DM","0.0.2013",-19.6418,-65.2483,3275,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80261,8917,NA,NA,NA,"Spooner, DM","0.0.2013",-18.8327,-65.4788,3260,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80264,8918,NA,NA,NA,"Spooner, DM","0.0.2013",-18.8421,-66.0106,3840,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80296,8920,NA,NA,NA,"Spooner, DM","0.0.2013",-21.45,-65.7167,4100,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80383,8921,NA,NA,NA,"Spooner, DM","0.0.2013",-16.5667,-69.033,3800,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80729,8922,NA,NA,NA,"Spooner, DM","0.0.2013",-19.1833,-65,3500,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
80730,8923,NA,NA,NA,"Spooner, DM","0.0.2013",-19.0167,-65.1167,0,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
81473,8924,NA,NA,NA,"Spooner, DM","0.0.2013",-16.95,-67.1833,3400,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
81798,8925,NA,NA,NA,"Spooner, DM","0.0.2013",-18.7833,-66.4667,4000,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
82758,8926,NA,NA,NA,"Spooner, DM","0.0.2013",-19.9167,-67.0833,3800,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
83793,8927,NA,NA,NA,"Spooner, DM","0.0.2013",-16.6,-68.85,3900,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
84143,8928,NA,NA,NA,"Spooner, DM","0.0.2013",-17.2833,-66.65,3950,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
84387,8929,NA,NA,NA,"Spooner, DM","0.0.2013",-20.4669,-65.2328,3450,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
84868,8931,NA,NA,NA,"Spooner, DM","0.0.2013",-17.1667,-68.45,4100,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
84919,8932,NA,NA,NA,"Spooner, DM","0.0.2013",-17.0333,-67.6,4050,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
85590,8933,NA,NA,NA,"Spooner, DM","0.2.2014",-19.23333,-65.43333,0,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
87081,8935,NA,NA,NA,"Spooner, DM","0.2.2014",-19.6333,-65.3667,3700,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
87817,8936,NA,NA,NA,"Spooner, DM","0.2.2014",-20.8333,-66.4,3200,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
87820,8937,NA,NA,NA,"Spooner, DM","0.2.2014",-18.4667,-66.6,0,"boliviense","boliviense","tuberous",NA,NA,"Potato","BOL","Bolivia"
77147,8938,NA,NA,NA,"Spooner, DM","0.0.2013",-15.8167,-70.0167,3700,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
77486,8939,NA,NA,NA,"Spooner, DM","0.0.2013",-14.0819,-71.1856,3600,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
81509,8940,NA,NA,NA,"Spooner, DM","0.0.2013",-13.3047,-72.1158,2900,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
81621,8941,NA,NA,NA,"Spooner, DM","0.0.2013",-15.0167,-71.3,3700,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
81859,8943,NA,NA,NA,"Spooner, DM","0.0.2013",-14.0269,-71.5672,3750,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
81889,8944,NA,NA,NA,"Spooner, DM","0.0.2013",-15.6138,-71.4203,4100,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
81913,8945,NA,NA,NA,"Spooner, DM","0.0.2013",-13.5928,-71.7719,3200,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
82112,8946,NA,NA,NA,"Spooner, DM","0.0.2013",-13.4167,-71.85,0,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
85030,8947,NA,NA,NA,"Spooner, DM","0.0.2013",-13,-72.1667,3020,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
85409,8948,NA,NA,NA,"Spooner, DM","0.2.2014",-16,-70.23333,4100,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
85676,8949,NA,NA,NA,"Spooner, DM","0.2.2014",-16.7394,-69.2917,3850,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
94281,8950,NA,NA,NA,"Spooner, DM","0.6.2014",-15.28117,-70.2815,3910,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
94514,8951,NA,NA,NA,"Spooner, DM","0.6.2014",-14.25,-72.58333,3440,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
94515,8952,NA,NA,NA,"Spooner, DM","0.6.2014",-15.6138,-71.535,4100,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
94981,8953,NA,NA,NA,"Spooner, DM","0.6.2014",-13.33333,-71.96667,2975,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
95252,8954,NA,NA,NA,"Spooner, DM","0.6.2014",-14.3956,-71.4919,3800,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
95327,8955,NA,NA,NA,"Spooner, DM","0.6.2014",-13.9167,-71.6667,4000,"boliviense","boliviense","tuberous",NA,NA,"Potato","PER","Peru"
39413,9714,NA,NA,NA,"Knapp, S","15.10.2009",-14.251668,-73.217273,2887,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
14686,9698,NA,NA,NA,"Knapp, S","0.0.2002",-13.653209,-72.905438,2100,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
68841,9718,NA,NA,NA,"Knapp, S","0.0.2014",-13.53918,-72.71728,2673,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
68797,9717,NA,NA,NA,"Knapp, S","0.5.2014",-13.52235,-73.77215,2261,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
39415,9716,NA,NA,NA,"Knapp, S","15.10.2009",-13.47685,-72.451678,2870,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21509,9702,NA,NA,NA,"Knapp, S","0.0.1989",-13.3525,-72.059167,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
132681,9697,NA,NA,NA,"SÃ¤rkinen, T","20.11.0",-13.27361,-71.61747,2940,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
68862,9719,NA,NA,NA,"Knapp, S","0.0.2014",-13.254,-72.26713,2945,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21518,9707,NA,NA,NA,"Nee, M","0.0.1996",-12.866706,-72.685289,1110,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
76881,9724,NA,NA,NA,"Knapp, S","0.5.2014",-12.50234,-74.96656,3200,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
39414,9715,NA,NA,NA,"Knapp, S","15.10.2009",-11.205082,-75.457088,2600,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
34820,9713,NA,NA,NA,"Knapp, S","0.0.1986",-10.760874,-76.869973,3000,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21516,9705,NA,NA,NA,"Correll, DS","0.0.1967",-9.375841,-77.55218,2960,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21514,9703,NA,NA,NA,"Ochoa, CM","0.0.1986",-8.95,-77.716667,3350,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
87884,9728,NA,NA,NA,"Cano, A","0.0.2013",-8.257446,-77.80991,3600,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21445,9699,NA,NA,NA,"Knapp, S","0.0.2001",-7.924864,-78.184742,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
23815,9710,NA,NA,NA,"Knapp, S","0.0.1995",-7.725698,-77.891161,2300,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21507,9700,NA,NA,NA,"Nee, M","0.0.1999",-7.343073,-78.945486,2700,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
71200,9721,NA,NA,NA,"Knapp, S","0.0.2014",-7.13144,-78.16378,2760,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
23828,9712,NA,NA,NA,"Knapp, S","0.9.1987",-6.713488,-79.023878,1150,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
23816,9711,NA,NA,NA,"Knapp, S","0.0.1994",-6.180802,-79.354619,3300,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
76882,9725,NA,NA,NA,"Knapp, S","0.5.2014",-6.076389,-78.3625,2710,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
76880,9723,NA,NA,NA,"Knapp, S","0.5.2014",-6,-78.8666,630,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21515,9704,NA,NA,NA,NA,"0.0.0",-5.960998,-79.677519,1150,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21517,9706,NA,NA,NA,"Correll, DS","0.0.1967",-5.941146,-79.578428,1760,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
76893,9727,NA,NA,NA,"Knapp, S","0.5.2014",-5.637862,-78.56608,400,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
23814,9709,NA,NA,NA,"Knapp, S","0.5.2013",-5.4,-79.6,1350,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21942,9708,NA,NA,NA,"Knapp, S","0.5.2014",-5.316667,-78.666667,900,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
21508,9701,NA,NA,NA,"Nee, M","0.0.2001",-5.145297,-79.423115,2250,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
71111,9720,NA,NA,NA,"Tepe, EJ","0.1.2018",-5.10932,-79.04409,1470,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
75314,9722,NA,NA,NA,"Knapp, S","0.2.2014",-5.059664,-79.72557,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
76891,9726,NA,NA,NA,"Knapp, S","0.5.2014",-5.057778,-78.95,1650,"caripense","caripense","nongeophyte",NA,NA,"Potato","PER","Peru"
23800,9683,NA,NA,NA,"Knapp, S","0.0.1996",-4.091667,-79.933333,2400,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
31,9692,NA,NA,NA,"Verugo, A","2.7.2002",-3.952454,-79.163211,2270,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
23812,9687,NA,NA,NA,"Knapp, S","0.0.1992",-3.616667,-79.266667,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
30,9691,NA,NA,NA,"CerÃ³n, CE","1.6.2002",-2.76,-78.669722,2703,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
29,9690,NA,NA,NA,"CerÃ³n, CE","18.4.2002",-2.538056,-78.874722,3113,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
23810,9686,NA,NA,NA,"Knapp, S","0.0.1995",-1.916667,-79.083333,2100,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
96099,9695,NA,NA,NA,"Tepe, EJ","0.0.2011",-1.844083,-78.57783,3050,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
23807,9685,NA,NA,NA,"Knapp, S","0.0.1987",-1.3,-78.416667,2950,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
23806,9684,NA,NA,NA,"Knapp, S","0.0.1987",-1.25,-78.783333,3150,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
9377,9694,NA,NA,NA,"CerÃ³n, CE","0.0.1994",-0.95,-78.55,3000,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
19303,9682,NA,NA,NA,NA,"0.0.0",-0.517806,-78.611944,3220,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
23813,9688,NA,NA,NA,"Knapp, S","0.0.1995",-0.083333,-78.583333,3200,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
53,9693,NA,NA,NA,"PeÃ±afiel, M","0.0.1991",0.3,-78.366667,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
120526,9667,NA,NA,NA,"Amaya, M","1.1.1994",1.1525,-77.99283,1800,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
115938,9665,NA,NA,NA,"Jaramillo M, R","0.0.0",4.102731,-74.42371,2450,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
112241,9664,NA,NA,NA,"Orozco, CI","0.0.2000",4.199752,-75.68103,2700,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
112081,9661,NA,NA,NA,"Ochoa, CM","0.0.0",4.32991,-73.94577,2100,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
125115,9673,NA,NA,NA,"Lozano C, G","1.1.1982",4.51638,-75.61456,0,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
117231,9666,NA,NA,NA,"Lozano C, G","0.0.0",4.647919,-74.32694,2600,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
122079,9670,NA,NA,NA,"DÃ­az-Piedrahita, S","1.1.1980",4.725,-75.2681,3300,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
112143,9663,NA,NA,NA,"Spooner, DM","0.0.1992",4.773723,-74.06251,2600,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
123342,9671,NA,NA,NA,"HernÃ¡ndez S, M","1.1.2002",4.998569,-74.15199,2800,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
121927,9669,NA,NA,NA,NA,"0.0.0",5.083611,-75.49583,2250,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
112132,9662,NA,NA,NA,"Orozco, CI","0.0.2003",5.101389,-73.78639,2700,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
111983,9659,NA,NA,NA,"Granados-Tochoy, JC","0.0.2004",5.46953,-73.64399,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
111980,9658,NA,NA,NA,"Orozco, CI","0.0.2008",5.4907,-73.0739,3027,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
125168,9674,NA,NA,NA,"Rangel, O","0.0.0",5.55,-72.91667,3050,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
111965,9657,NA,NA,NA,"Orozco, CI","0.0.1999",5.724125,-73.37383,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
23825,9676,NA,NA,NA,"Nee, M","0.0.1997",6.033,-75.429001,2180,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
111927,9655,NA,NA,NA,"Correll, DS","0.0.1962",6.22575,-75.51508,2000,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
111959,9656,NA,NA,NA,"Correll, DS","0.0.1962",6.25893,-72.5639,2900,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
123948,9672,NA,NA,NA,"Rivera-DÃ­az, O","0.0.0",6.455555,-76.12055,3200,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
121766,9668,NA,NA,NA,"Lozano C, G","1.1.1996",6.4625,-72.39,3750,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
97431,9679,NA,NA,NA,"Bohs, L","0.0.2000",8.79,-82.95,1300,"caripense","caripense","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
7888,9696,NA,NA,NA,"Knapp, S","0.0.2000",8.85,-82.75,1500,"caripense","caripense","nongeophyte",NA,NA,"Potato","PAN","Panama"
23811,9729,NA,NA,NA,"Dorr, LJ","0.0.1999",9.216667,-70.2,2000,"caripense","caripense","nongeophyte",NA,NA,"Potato","VEN","Venezuela"
74123,9677,NA,NA,NA,"Bohs, L","0.10.2003",9.34,-83.2725,1600,"caripense","caripense","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
74124,9678,NA,NA,NA,"Bohs, L","0.10.2003",9.766667,-83.95,1450,"caripense","caripense","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
125275,9675,NA,NA,NA,"GarzÃ³n-Venegas, J","1.1.2006",9.984696,-73.02848,2526,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
112021,9660,NA,NA,NA,"Nee, M","0.0.1995",10.08333,-73.15,1800,"caripense","caripense","nongeophyte",NA,NA,"Potato","COL","Colombia"
97509,9680,NA,NA,NA,"Bohs, L","0.0.2000",10.30833,-84.81527,1350,"caripense","caripense","nongeophyte",NA,NA,"Potato","CRI","Costa Rica"
21937,9730,NA,NA,NA,"Knapp, S","0.5.2014",-4.9875,-78.9025,800,"catilliflorum","catilliflorum","nongeophyte",NA,NA,"Potato","PER","Peru"
21939,9731,NA,NA,NA,"Knapp, S","0.5.2016",-5.367833,-78.776167,550,"catilliflorum","catilliflorum","nongeophyte",NA,NA,"Potato","PER","Peru"
68822,9732,NA,NA,NA,"Knapp, S","0.5.2014",-13.6853,-72.8766,2850,"catilliflorum","catilliflorum","nongeophyte",NA,NA,"Potato","PER","Peru"
68849,9733,NA,NA,NA,"Knapp, S","0.0.2014",-13.55728,-72.57158,1873,"catilliflorum","catilliflorum","nongeophyte",NA,NA,"Potato","PER","Peru"
69545,9734,NA,NA,NA,"Anderson, GJ","0.0.2001",-13.88696,-73.10157,0,"catilliflorum","catilliflorum","nongeophyte",NA,NA,"Potato","PER","Peru"
21529,9735,NA,NA,NA,"Knapp, S","0.0.2014",-6.756988,-77.849454,3100,"chachapoyasense","chachapoyasense","nongeophyte",NA,NA,"Potato","PER","Peru"
75285,9736,NA,NA,NA,"Knapp, S","0.2.2014",-10.441,-75.45017,2095,"chachapoyasense","chachapoyasense","nongeophyte",NA,NA,"Potato","PER","Peru"
23836,10127,NA,NA,NA,"Knapp, S","0.0.2000",-5.830748,-77.972552,2800,"chamaepolybotryon","chamaepolybotryon","nongeophyte",NA,NA,"Potato","PER","Peru"
33059,10128,NA,NA,NA,"Knapp, S","0.9.2008",-5.737919,-77.535806,1300,"chamaepolybotryon","chamaepolybotryon","nongeophyte",NA,NA,"Potato","PER","Peru"
53814,10129,NA,NA,NA,"Tepe, EJ","0.12.2007",-5.670983,-77.6758,1275,"chamaepolybotryon","chamaepolybotryon","nongeophyte",NA,NA,"Potato","PER","Peru"
1636,10147,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-25.458333,-70.440333,360,"chilense","chilense","nongeophyte",NA,NA,"Potato","CHL","Chile"
1777,10149,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-23.6,-67.85,0,"chilense","chilense","nongeophyte",NA,NA,"Potato","CHL","Chile"
1887,10150,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-23.683333,-68.666667,0,"chilense","chilense","nongeophyte",NA,NA,"Potato","CHL","Chile"
1981,10151,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-19.683333,-69.166667,3220,"chilense","chilense","nongeophyte",NA,NA,"Potato","CHL","Chile"
1983,10152,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-18.433333,-69.716667,2900,"chilense","chilense","nongeophyte",NA,NA,"Potato","CHL","Chile"
1991,10154,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-23.3,-67.933333,2900,"chilense","chilense","nongeophyte",NA,NA,"Potato","CHL","Chile"
