"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
22548,12024,NA,NA,NA,"Nee, M","0.0.2005",-5.007167,-78.904833,1550,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
22549,12025,NA,NA,NA,"Nee, M","0.0.1989",-6.6,-76.166667,200,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
22552,12026,NA,NA,NA,"Nee, M","0.0.1989",-6.5,-76.366667,380,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
22559,12027,NA,NA,NA,NA,"0.0.0",-5.916667,-77.883333,1500,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
22570,12028,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-8.166667,-76.416667,550,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
22571,12029,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-6.25,-76.716667,500,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
22573,12030,NA,NA,NA,"Nee, M","0.0.2002",-5.633333,-77.416667,700,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
23412,12031,NA,NA,NA,"Knapp, S","0.3.2012",-5.624956,-78.416783,1000,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
24285,12032,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-5.829337,-76.563322,220,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
24287,12033,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-5.26386,-75.736502,135,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
24288,12034,NA,NA,NA,"Knapp, S; Helgason, T","0.0.1996",-6.008092,-76.933657,1100,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
27715,12035,NA,NA,NA,"Knapp, S","0.4.2007",-9.35,-76.2,650,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
27717,12036,NA,NA,NA,"Knapp, S","0.4.2007",-5.75,-78.933333,790,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
33091,12037,NA,NA,NA,"Knapp, S","0.9.2008",-5.671167,-77.6725,1170,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
33092,12038,NA,NA,NA,"Knapp, S","0.9.2008",-13.25,-70.666667,400,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
33095,12039,NA,NA,NA,"Knapp, S","0.9.2008",-11.56,-71.16,350,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
33102,12040,NA,NA,NA,"Knapp, S","0.9.2008",-6.583333,-76.65,850,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
33106,12041,NA,NA,NA,"Knapp, S","0.9.2008",-3.333333,-76.333333,185,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
33312,12042,NA,NA,NA,"Knapp, S","0.9.2008",-6.514176,-76.063514,700,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
53740,12043,NA,NA,NA,"Nee, M","0.2.2009",-10.659833,-75.322167,2300,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
53813,12044,NA,NA,NA,"Nee, M","0.2.2009",-6.113676,-77.293084,1550,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
53819,12045,NA,NA,NA,"Tepe, EJ","5.10.2010",-3.2744,-72.5139,100,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
64973,12046,NA,NA,NA,"Knapp, S","0.2.2012",-9.9185,-75.27483,306,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
65638,12047,NA,NA,NA,"Cueva, M","0.0.2012",-8.738463,-74.10015,156,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
65713,12048,NA,NA,NA,"Knapp, S","29.2.2012",-12.31005,-70.38282,300,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
65768,12049,NA,NA,NA,"Knapp, S","29.2.2012",-9.027812,-74.67861,300,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66024,12050,NA,NA,NA,"Knapp, S","0.0.2012",-11.78467,-72.69283,467,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66031,12051,NA,NA,NA,"Knapp, S","0.0.2012",-10.04774,-74.97199,837,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66033,12052,NA,NA,NA,"Knapp, S","0.0.2012",-10.70514,-75.14757,1250,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66035,12053,NA,NA,NA,"Knapp, S","0.0.2012",-9.208053,-75.85109,1000,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66037,12054,NA,NA,NA,"Knapp, S","0.0.2012",-13.08333,-71.16667,700,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66039,12055,NA,NA,NA,"Knapp, S","0.0.2012",-4.916667,-73.75,120,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66046,12056,NA,NA,NA,"Knapp, S","0.0.2012",-9.188186,-75.96087,600,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
66049,12057,NA,NA,NA,"Knapp, S","0.0.2012",-10.17633,-75.72083,1050,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
71692,12058,NA,NA,NA,"SÃ¤rkinen, T","0.6.2013",-10.0825,-75.1334,290,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
73503,12059,NA,NA,NA,"Nee, M","0.0.2010",-9.2557,-74.3247,350,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
74643,12060,NA,NA,NA,"Knapp, S","0.2.2014",-10.0365,-75.56833,500,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
75069,12061,NA,NA,NA,"Knapp, S","0.0.2014",-12.49207,-70.13693,250,"mite","mite","nongeophyte",NA,NA,"Potato","PER","Peru"
2375,12140,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.460724,-79.177564,2000,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
2553,12141,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-7.483915,-78.087323,2150,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
2860,12142,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.772801,-77.906281,1700,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
33392,12143,NA,NA,NA,"Knapp, S","0.9.2008",-5.670833,-79.342333,1940,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
33397,12144,NA,NA,NA,"Knapp, S","0.9.2008",-5.319333,-78.684167,1000,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
33472,12145,NA,NA,NA,"Knapp, S","0.9.2008",-12.400323,-74.900662,2400,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
33478,12146,NA,NA,NA,"Knapp, S","0.9.2008",-5.9061,-78.6734,500,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
4135,12147,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-13.5407,-72.6896,2350,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
4552,12148,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-10.452883,-75.137233,2591,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
4699,12149,NA,NA,NA,"Knapp, S","0.8.2004",-13.657667,-72.902167,2100,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
4890,12150,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-10.1243,-76.2094,2240,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
6117,12151,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-13.486225,-72.442905,1900,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
6300,12152,NA,NA,NA,NA,"0.0.0",-7.259375,-78.589445,1840,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
66179,12153,NA,NA,NA,NA,"0.0.0",-13.87312,-73.02347,2079,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
71067,12154,NA,NA,NA,"SÃ¤rkinen, T","0.5.2013",-6.36516,-78.5857,1590,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
71165,12155,NA,NA,NA,"SÃ¤rkinen, T","0.5.2013",-6.23536,-77.56551,2356,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
71265,12156,NA,NA,NA,"SÃ¤rkinen, T","0.5.2013",-8.33361,-77.38197,2840,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
71739,12157,NA,NA,NA,"Knapp, S","0.0.2013",-7.333611,-78.79667,2100,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
75287,12158,NA,NA,NA,"Knapp, S","0.2.2014",-13.79627,-72.62485,1974,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
95404,12159,NA,NA,NA,"Knapp, S","0.6.2014",-6.317944,-77.93569,1755,"neorickii","neorickii","nongeophyte",NA,NA,"Potato","PER","Peru"
120528,12179,NA,NA,NA,"Orozco, CI","1.1.2002",4.901589,-74.4256,0,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
1706,12180,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",1.316953,-77.209883,2400,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
2127,12181,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",1.56969,-76.946,2630,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
2392,12182,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.833333,-77.666667,3280,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
24429,12183,NA,NA,NA,"Correll, DS","0.0.1959",7.125165,-75.21255,2400,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
24431,12184,NA,NA,NA,"Ugent, D","0.0.1967",2.31591,-76.56591,2100,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
24432,12185,NA,NA,NA,"Correll, DS","0.0.1959",5.061742,-75.174751,2650,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
2645,12186,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",3.75,-76.5,2800,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
3501,12187,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",1.148249,-77.095726,3300,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
3622,12188,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",4.442077,-75.47106,0,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
3833,12189,NA,NA,NA,"Correll, DS","0.0.1959",4.390023,-75.295972,2400,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
39236,12190,NA,NA,NA,"Knapp, S","0.10.2009",4.2521,-75.82,0,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","COL","Colombia"
12,12191,NA,NA,NA,"Verugo, A","18.1.2001",-2.567476,-78.410417,2748,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
1499,12192,NA,NA,NA,"Bohs, L","0.4.2005",-0.117242,-78.49165,0,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
1639,12193,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.266667,-78.166667,2700,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
2374,12194,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.116965,-79.225968,3000,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
2528,12195,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.733997,-79.25799,0,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
2587,12196,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.142132,-78.838678,0,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
3696,12197,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.374821,-77.562753,3000,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
3697,12198,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.035358,-78.343826,2956,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
3843,12199,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.144118,-78.045959,2700,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
4213,12200,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-4.224918,-79.186509,1870,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
4231,12201,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",0.6,-77.933333,2930,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
4987,12202,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-0.124622,-78.242573,2300,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
6090,12203,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-3.558333,-79.383333,2780,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
167723,12204,NA,NA,NA,"Knapp, S","0.3.2020",-13.2755,-71.92982,3350,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
22750,12205,NA,NA,NA,"Nee, M","0.0.2004",-5.675,-79.27,2400,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
22751,12206,NA,NA,NA,NA,"0.0.0",-5.666667,-77.75,2200,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
22754,12207,NA,NA,NA,"Nee, M","0.0.2004",-6.333333,-77.666667,1900,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
2286,12208,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.770092,-77.958335,2093,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
2497,12209,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-13.255588,-72.257872,3000,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
27733,12210,NA,NA,NA,"Knapp, S","0.4.2007",-13.05,-73.083333,3300,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
2858,12211,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.103152,-79.492302,2400,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
3348,12212,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.366667,-78.85,2500,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
3866,12213,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-13.302428,-72.116712,2100,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
3917,12214,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.633333,-74.6,2600,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
4045,12215,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.683485,-77.78364,2250,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
4394,12216,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.452103,-78.954798,2470,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
4878,12217,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-6.308618,-78.690288,1950,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
4910,12218,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.400117,-74.693213,1900,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
5396,12219,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-5.86158,-77.974778,2000,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
5722,12220,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-11.506749,-74.811806,2100,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
5875,12221,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.158138,-74.90034,3250,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
6002,12222,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-12.308158,-74.81074,2800,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
6102,12223,NA,NA,NA,"Knapp, S; Peralta, IE","0.0.2002",-13.626652,-72.876592,2400,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
65036,12225,NA,NA,NA,"Knapp, S","0.2.2012",-13.54072,-73.50878,2742,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
71160,12226,NA,NA,NA,"SÃ¤rkinen, T","0.5.2013",-6.23536,-77.56551,2356,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
75896,12227,NA,NA,NA,NA,"0.0.0",-6.342396,-79.12481,2100,"ochranthum","ochranthum","nongeophyte",NA,NA,"Potato","PER","Peru"
139552,12258,NA,NA,NA,"Knapp, S","0.11.2018",-6.986056,-77.72283,3040,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
22850,12259,NA,NA,NA,"Nee, M","0.0.1988",-9.133333,-77.533333,4280,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
22851,12260,NA,NA,NA,"Knapp, S","0.9.2008",-8.983333,-77.633333,4250,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
30703,12261,NA,NA,NA,"Knapp, S","0.0.2013",-6.1671,-79.368417,3698,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
33727,12262,NA,NA,NA,"Knapp, S","0.9.2008",-8.816667,-77.95,3900,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
33728,12263,NA,NA,NA,"Knapp, S","0.9.2008",-9.383333,-77.45,4100,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
33730,12264,NA,NA,NA,"Knapp, S","0.9.2008",-7.187933,-78.570517,3700,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
70741,12265,NA,NA,NA,"Knapp, S","0.0.2013",-7.629417,-77.95897,3680,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
75897,12266,NA,NA,NA,NA,"0.0.0",-6.342396,-79.12481,2100,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
98055,12267,NA,NA,NA,"Cueva, M","0.11.2014",-10.20972,-76.10444,3614,"oxycoccoides","oxycoccoides","nongeophyte",NA,NA,"Potato","PER","Peru"
138884,12268,NA,NA,NA,"Knapp, S","0.10.2018",-0.737666,-79.80033,200,"pacificum","pacificum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
53295,12269,NA,NA,NA,"Tepe, EJ","0.2.2009",-0.593611,-79.362222,215,"pacificum","pacificum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
53495,12270,NA,NA,NA,"Tepe, EJ","20.6.2009",-0.3,-79.21,220,"pacificum","pacificum","nongeophyte",NA,NA,"Potato","ECU","Ecuador"
163293,12271,NA,NA,NA,"Knapp, S","0.0.2020",-36.43333,-70.76667,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
165071,12272,NA,NA,NA,"Matesevach, AM","0.0.2005",-40.34889,-71.22944,806,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
72991,12273,NA,NA,NA,"Barboza, GE","0.0.2013",-40.81181,-71.58011,823,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95558,12274,NA,NA,NA,"Spooner, DM","0.0.2013",-38.1333,-70.9666,700,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95585,12275,NA,NA,NA,"Spooner, DM","0.0.2013",-39.45,-71.2,1020,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95587,12276,NA,NA,NA,"Spooner, DM","0.0.2013",-39.51,-71.29,1100,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95590,12277,NA,NA,NA,"Spooner, DM","0.0.2013",-39.5833,-71.4666,1253,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95607,12278,NA,NA,NA,"Spooner, DM","0.0.2013",-39.8,-71.5833,950,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95617,12279,NA,NA,NA,"Spooner, DM","0.0.2013",-40.1666,-71.35,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95618,12280,NA,NA,NA,"Spooner, DM","0.0.2013",-40.1666,-71.45,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95633,12281,NA,NA,NA,"Spooner, DM","0.0.2013",-40.47,-71.78333,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95634,12282,NA,NA,NA,"Spooner, DM","0.0.2013",-40.47,-71.4,750,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95641,12283,NA,NA,NA,"Spooner, DM","0.0.2013",-40.6166,-71.3166,1040,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95644,12284,NA,NA,NA,"Spooner, DM","0.0.2013",-40.7,-71.6666,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95654,12285,NA,NA,NA,"Spooner, DM","0.0.2013",-40.9666,-71.5,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95663,12286,NA,NA,NA,"Spooner, DM","0.0.2013",-41.05,-71.15,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95694,12287,NA,NA,NA,"Spooner, DM","0.0.2013",-39.92171,-71.06449,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","ARG","Argentina"
95532,12289,NA,NA,NA,"Spooner, DM","0.0.2013",-36.9,-71.5166,1400,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95541,12290,NA,NA,NA,"Spooner, DM","0.0.2013",-37.3,-71.95,500,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95545,12291,NA,NA,NA,"Spooner, DM","0.0.2013",-37.3333,-71.6833,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95548,12292,NA,NA,NA,"Spooner, DM","0.0.2013",-37.35,-71.3166,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95550,12293,NA,NA,NA,"Spooner, DM","0.0.2013",-37.47,-72.95,750,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95554,12294,NA,NA,NA,"Spooner, DM","0.0.2013",-37.8,-73.3833,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95555,12295,NA,NA,NA,"Spooner, DM","0.0.2013",-37.8833,-71.6333,430,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95559,12296,NA,NA,NA,"Spooner, DM","0.0.2013",-38.27,-71.75,700,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95560,12297,NA,NA,NA,"Spooner, DM","0.0.2013",-38.27,-71.85,480,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95562,12298,NA,NA,NA,"Spooner, DM","0.0.2013",-38.42,-71.63333,990,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95563,12299,NA,NA,NA,"Spooner, DM","0.0.2013",-38.4333,-71.9833,740,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95568,12300,NA,NA,NA,"Spooner, DM","0.0.2013",-38.6666,-72.6333,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95572,12301,NA,NA,NA,"Spooner, DM","0.0.2013",-38.7166,-71.7166,980,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95573,12302,NA,NA,NA,"Spooner, DM","0.0.2013",-38.75,-72.9666,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95574,12303,NA,NA,NA,"Spooner, DM","0.0.2013",-38.8166,-71.2833,900,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95576,12304,NA,NA,NA,"Spooner, DM","0.0.2013",-39.0166,-72.9166,850,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95577,12305,NA,NA,NA,"Spooner, DM","0.0.2013",-39.1333,-71.4833,1010,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95578,12306,NA,NA,NA,"Spooner, DM","0.0.2013",-39.15,-71.75,590,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95581,12307,NA,NA,NA,"Spooner, DM","0.0.2013",-39.25,-71.6,920,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95582,12308,NA,NA,NA,"Spooner, DM","0.0.2013",-39.2666,-71.9666,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95591,12309,NA,NA,NA,"Spooner, DM","0.0.2013",-39.6166,-72.3166,930,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95594,12310,NA,NA,NA,"Spooner, DM","0.0.2013",-39.7333,-71.8666,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95608,12311,NA,NA,NA,"Spooner, DM","0.0.2013",-39.8,-73.2333,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95610,12312,NA,NA,NA,"Spooner, DM","0.0.2013",-39.8166,-72.0166,550,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95611,12313,NA,NA,NA,"Spooner, DM","0.0.2013",-39.95,-71.7833,650,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95614,12314,NA,NA,NA,"Spooner, DM","0.0.2013",-40.06,-71.68333,680,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95624,12315,NA,NA,NA,"Spooner, DM","0.0.2013",-40.2,-72.86667,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95626,12316,NA,NA,NA,"Spooner, DM","0.0.2013",-40.2166,-73.7166,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95627,12317,NA,NA,NA,"Spooner, DM","0.0.2013",-40.3166,-72.5,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
95628,12318,NA,NA,NA,"Spooner, DM","0.0.2013",-40.3333,-73.15,0,"palustre","palustre","rhizomatous",NA,NA,"Potato","CHL","Chile"
